Design,Sample,Recipe,Area,Delay,QoR
simple_spi_orig,172,"st; f; rw; b; rs; b; st; rw; rwz; f; rs; b; rs; b; st; rs; rs; rfz; rwz; b;",554.98,177.83,98058
simple_spi_orig,173,"st; b; f; rfz; rs; rf; rf; rwz; rs; rf; rfz; st; rs; st; rw; rf; b; rf; f; rfz;",556.86,183.29,101748
simple_spi_orig,174,"b; rfz; b; b; rwz; b; rf; st; rf; st; rw; rf; rw; f; rf; st; st; rf; rfz; st;",557.35,200.18,111400
simple_spi_orig,175,"st; rfz; rfz; rw; st; b; rfz; rwz; rfz; rw; rs; rwz; b; rfz; rfz; rw; rwz; rs; rf; rs;",545.95,187.89,101915
simple_spi_orig,176,"st; rw; rf; rfz; rs; st; rs; st; b; rs; rw; st; b; rw; rf; b; rs; rw; rf; rs;",582.26,185.97,107670
simple_spi_orig,177,"b; rfz; b; st; rf; st; f; rfz; rs; rf; rw; rf; rwz; rs; st; b; b; b; rs; rf;",533.80,183.82,97539
simple_spi_orig,178,"st; rs; rw; f; rw; rwz; f; f; rs; b; rfz; st; rs; st; rs; b; rf; st; b; f;",563.21,182.00,102466
simple_spi_orig,179,"st; f; rs; rwz; rf; rw; st; rf; rfz; rfz; rs; rwz; rwz; rw; rfz; rfz; rwz; st; rs; rwz;",554.45,180.03,99720
simple_spi_orig,180,"b; b; rs; rwz; b; b; rwz; rfz; rw; f; b; rw; rfz; f; rfz; rwz; rs; b; rfz; rs;",566.86,190.26,107540
simple_spi_orig,181,"st; f; f; b; rfz; rf; f; st; b; b; rwz; f; st; rfz; rfz; rw; rf; rw; rwz; rf;",540.19,183.29,98820
simple_spi_orig,182,"st; rw; b; rf; b; rw; rw; rwz; rfz; rf; f; b; b; rf; st; rf; rwz; rs; rfz; rs;",568.57,190.25,107920
simple_spi_orig,183,"b; rf; b; rfz; st; rs; st; f; b; rf; b; rfz; rs; rw; b; rf; st; rwz; b; st;",537.03,183.29,98271
simple_spi_orig,184,"b; rfz; st; rwz; rw; rs; rfz; f; rfz; rw; rwz; rfz; rwz; b; b; b; rf; rwz; rwz; rfz;",555.44,198.45,109890
simple_spi_orig,185,"st; rs; rwz; rs; rwz; rs; rwz; rfz; rw; rwz; b; rw; rw; rw; rw; rfz; st; rw; rw; b;",578.06,182.21,105196
simple_spi_orig,186,"st; rf; rs; rf; st; rf; rf; rf; rfz; rwz; rwz; rfz; rwz; rs; b; b; rw; f; rw; rw;",531.79,202.19,107262
simple_spi_orig,187,"st; rfz; rwz; rw; rfz; rs; f; st; b; b; rwz; rf; b; rs; st; st; b; rf; rs; rwz;",531.91,191.40,101421
simple_spi_orig,188,"st; st; rs; rw; st; f; rw; st; rs; b; rs; rf; rw; rfz; rf; rwz; rf; rf; rfz; f;",570.38,190.25,108300
simple_spi_orig,189,"st; rwz; rf; rfz; rs; rw; rs; rfz; rf; rs; rf; rs; f; rf; rs; rfz; st; rs; rs; b;",582.96,193.83,112326
simple_spi_orig,190,"b; st; rw; rw; rf; rf; b; rf; rwz; f; st; b; rs; rwz; rs; rf; rfz; b; b; b;",570.83,185.18,105450
simple_spi_orig,191,"b; rf; f; f; rw; rf; rwz; rw; st; f; f; rfz; rs; b; st; st; rf; st; f; st;",558.18,203.04,113274
simple_spi_orig,192,"b; rwz; rfz; b; rwz; b; b; rf; rfz; b; f; b; f; f; rfz; rs; f; rwz; rs; st;",554.77,181.94,100274
simple_spi_orig,193,"st; rw; rs; rs; rwz; f; b; rf; rw; rs; rwz; rf; b; rwz; b; rf; b; st; rs; rf;",564.22,180.87,101520
simple_spi_orig,194,"st; rs; rs; rwz; rwz; b; st; st; b; st; rfz; rwz; f; rwz; b; f; rfz; b; rs; rf;",564.60,182.38,102648
simple_spi_orig,195,"st; rs; rf; f; rwz; rwz; rs; rfz; f; rf; rwz; rs; rw; rw; rf; rw; rfz; f; b; rfz;",552.40,185.97,102120
simple_spi_orig,196,"st; b; st; rw; st; f; st; rwz; rfz; st; st; rw; b; f; st; b; f; rfz; b; st;",557.11,185.97,103045
simple_spi_orig,197,"st; rs; rfz; rwz; rfz; rfz; b; rwz; rw; f; rf; rw; rwz; rf; f; rf; b; rwz; st; st;",559.55,185.97,103415
simple_spi_orig,198,"st; f; rfz; rfz; rf; rwz; rs; rfz; b; rwz; rfz; rs; rfz; rfz; rw; b; rwz; rs; rfz; rw;",560.63,189.15,105840
simple_spi_orig,199,"st; rw; b; st; b; rwz; b; rwz; rs; st; st; rf; b; st; b; rf; b; rw; st; st;",546.15,193.50,105378
simple_spi_orig,200,"b; f; b; rwz; rs; b; rfz; b; b; rwz; st; rwz; f; rf; b; b; rf; rf; rw; f;",559.58,180.87,100620
simple_spi_orig,201,"st; st; rf; f; rf; st; f; st; rfz; rs; b; st; rs; rw; rw; b; rfz; rs; f; rwz;",520.77,201.86,104520
simple_spi_orig,202,"b; rf; rf; rs; rw; rf; rw; rs; rf; rf; f; rw; rfz; rwz; rf; rfz; rf; b; f; f;",549.50,203.04,111447
simple_spi_orig,203,"st; b; rw; rwz; rw; st; rf; rf; rf; rs; rs; st; rwz; st; rfz; rfz; st; rfz; rs; f;",583.77,191.04,111353
simple_spi_orig,204,"st; f; rwz; st; rf; rw; rwz; st; st; f; f; rf; rw; rw; st; b; f; b; rs; rw;",545.66,181.91,98645
simple_spi_orig,205,"st; f; rs; st; rwz; rfz; rwz; rs; rfz; rs; rf; f; rw; rf; rs; st; b; rs; b; st;",578.35,177.15,102306
simple_spi_orig,206,"b; rs; rw; rfz; rs; st; rf; rw; rs; rw; f; rfz; st; rfz; f; rfz; st; f; rw; rwz;",546.79,189.41,103194
simple_spi_orig,207,"b; rfz; rfz; rw; st; rwz; rfz; rwz; rwz; rf; rwz; f; rs; rw; rs; rfz; rf; rfz; rwz; f;",549.98,185.29,101565
simple_spi_orig,208,"b; st; rfz; rw; rf; rf; rs; rw; rwz; f; rwz; rfz; rs; rs; st; b; rwz; rw; f; b;",535.01,201.86,107535
simple_spi_orig,209,"st; rw; rfz; rf; b; st; f; rwz; rwz; f; rf; rw; st; rs; f; rf; rs; rw; rf; rf;",540.32,184.11,99360
simple_spi_orig,210,"b; rwz; rfz; rw; st; rfz; b; st; rs; st; rfz; rfz; rw; rs; rfz; rf; f; f; rwz; rwz;",535.83,184.11,98440
simple_spi_orig,211,"st; rwz; b; rf; st; rf; rwz; rf; b; rw; rfz; b; f; rf; rs; rfz; rf; rfz; rwz; rf;",543.61,184.14,99912
simple_spi_orig,212,"st; b; rw; rf; rs; f; rfz; rfz; rfz; rf; st; rwz; f; rwz; st; rwz; f; rw; st; rfz;",563.06,184.80,103592
simple_spi_orig,213,"b; rs; rw; rf; b; rw; rs; b; rfz; f; rs; rw; rs; b; rf; rw; rfz; rfz; rw; st;",572.17,185.97,105820
simple_spi_orig,214,"st; rw; f; st; st; rfz; rs; b; rwz; b; f; rw; rf; rs; rfz; b; rf; rs; st; rs;",553.51,183.82,101199
simple_spi_orig,215,"st; rfz; f; rs; b; rfz; st; rw; b; st; b; rfz; f; f; rw; f; rw; rwz; b; rw;",533.28,183.82,97539
simple_spi_orig,216,"st; f; rf; rw; st; rf; b; f; rs; st; rfz; rw; rfz; f; rw; rfz; b; f; f; b;",548.64,199.34,109052
simple_spi_orig,217,"b; rw; rfz; b; f; rfz; rwz; rw; f; rf; rs; rfz; st; rs; rs; b; rs; f; rwz; rs;",537.88,184.11,98808
simple_spi_orig,218,"b; f; b; st; st; f; b; rfz; rs; b; f; rwz; rs; f; rw; rs; f; b; st; st;",540.99,183.29,98820
simple_spi_orig,219,"b; st; st; st; rwz; rf; rf; rfz; rf; rs; rw; rwz; b; rfz; rfz; b; rf; b; rf; rf;",573.01,180.59,103140
simple_spi_orig,220,"b; rf; rw; b; rfz; rs; rfz; rf; f; st; b; f; b; rwz; rw; rfz; b; rfz; rwz; rf;",534.06,187.89,99858
simple_spi_orig,221,"b; rw; rwz; b; f; st; f; rw; rfz; f; st; rf; rs; rw; rwz; rwz; rs; st; f; rw;",540.25,185.97,99900
simple_spi_orig,222,"b; b; st; rf; rfz; rwz; f; rfz; rwz; rfz; rfz; b; rf; rw; rs; rs; rwz; rf; st; rwz;",544.57,191.40,103904
simple_spi_orig,223,"b; rs; rf; rf; rfz; rf; st; b; f; rfz; rf; rw; rfz; rs; b; rwz; st; rwz; rf; f;",546.86,185.18,101010
simple_spi_orig,224,"b; rf; b; b; rs; rf; rf; rwz; rfz; rwz; rf; b; f; rf; rs; rfz; b; st; b; rw;",562.93,200.52,112400
simple_spi_orig,225,"b; rf; rwz; rfz; rs; b; st; rfz; rwz; rf; f; rfz; rs; b; b; rwz; rw; rfz; rwz; rs;",551.13,187.89,103037
simple_spi_orig,226,"st; rfz; rw; f; f; rs; rs; rw; rfz; f; b; rf; rs; rf; st; rwz; f; b; rfz; rf;",545.15,201.86,109545
simple_spi_orig,227,"b; rs; rfz; f; f; st; rs; f; rw; rf; rfz; b; st; rwz; rs; rwz; f; rs; rf; f;",541.79,185.18,100085
simple_spi_orig,228,"st; rf; rf; rw; b; rwz; f; rw; rw; b; f; rf; b; rw; st; st; rwz; rs; rf; f;",555.25,191.40,106005
simple_spi_orig,229,"st; b; b; rf; b; rwz; b; rfz; rw; b; rfz; st; rw; st; st; f; rfz; rwz; f; rf;",542.80,185.29,100270
simple_spi_orig,230,"b; b; rf; rs; b; rw; b; rw; b; rwz; rf; st; rwz; b; rwz; f; b; rw; rwz; rfz;",570.61,191.53,108870
simple_spi_orig,231,"b; rw; b; st; rfz; rw; rfz; rf; rs; rs; rf; st; rw; f; rfz; rf; b; rfz; rf; f;",551.29,193.50,106343
simple_spi_orig,232,"b; st; b; rw; rfz; rwz; st; st; rf; st; st; rw; rs; b; st; rwz; rs; b; rwz; rw;",556.40,177.91,98412
simple_spi_orig,233,"st; rw; rfz; rw; rfz; rfz; rf; rf; rf; rfz; rwz; rwz; rf; rw; b; f; rf; rwz; st; f;",548.51,180.87,98640
simple_spi_orig,234,"st; rfz; f; st; st; rwz; rf; rs; rwz; st; f; f; rf; rs; b; rf; b; rwz; rw; b;",534.48,202.19,107868
simple_spi_orig,235,"b; rw; rw; rwz; f; rs; f; b; f; rfz; rfz; rf; rfz; rs; rwz; rfz; rwz; rw; rw; b;",543.28,185.97,100455
simple_spi_orig,236,"st; f; st; rw; f; f; rw; b; st; st; rw; st; rf; rs; rwz; rfz; rfz; b; rs; rs;",554.22,193.18,106922
simple_spi_orig,237,"st; rs; rwz; rf; rwz; rw; rfz; rs; f; f; rw; rf; b; rs; rf; rw; f; b; st; rw;",558.50,193.19,107694
simple_spi_orig,238,"st; rw; b; rs; b; f; f; b; rs; rwz; rs; rf; f; b; rfz; st; rs; rs; rs; rwz;",546.06,190.25,103740
simple_spi_orig,239,"b; rw; b; rs; rfz; b; rf; b; rw; b; rf; b; rs; b; rfz; rs; rw; rfz; rf; st;",578.05,193.19,111554
simple_spi_orig,240,"b; rf; rf; rwz; st; rf; st; rf; rf; rwz; rs; f; f; rw; rfz; f; rf; st; rw; rf;",562.62,203.11,114086
simple_spi_orig,241,"b; rw; rs; rw; st; rfz; rs; rwz; rs; rwz; st; rw; rs; rwz; rwz; rs; b; rfz; rwz; st;",547.89,183.29,100101
simple_spi_orig,242,"st; rs; rw; st; rfz; rw; f; rfz; b; f; rw; rs; rf; b; rf; rw; rw; st; rf; rf;",554.12,185.97,102490
simple_spi_orig,243,"st; rfz; rf; rwz; rfz; b; rs; f; rwz; st; rfz; b; rs; rfz; st; rf; rfz; rwz; f; b;",523.65,202.19,105646
simple_spi_orig,244,"st; rs; rf; b; f; rw; rf; rs; rs; b; b; f; rwz; f; rfz; rfz; rs; rfz; b; f;",562.22,193.18,108466
simple_spi_orig,245,"b; rs; rw; st; b; f; rfz; f; rs; rw; rwz; rfz; rw; f; f; st; b; st; rw; rs;",568.25,185.18,105080
simple_spi_orig,246,"st; rf; rw; st; st; st; rf; b; st; rw; st; b; b; rs; rs; rf; rwz; rf; rs; b;",536.34,201.86,107736
simple_spi_orig,247,"st; b; f; rwz; rs; f; rfz; f; rwz; rw; rfz; rwz; rf; rf; st; rf; rw; rf; rs; rwz;",541.96,190.10,102790
simple_spi_orig,248,"b; rs; rwz; rf; b; rwz; rfz; b; rw; b; rs; rfz; rs; rw; rw; rw; rw; rf; st; rwz;",559.01,189.41,105651
simple_spi_orig,249,"b; rwz; rf; rfz; b; rwz; rw; b; rfz; f; b; rfz; rf; rw; rw; f; f; rs; f; b;",563.77,184.87,103592
simple_spi_orig,250,"b; f; st; rfz; rf; rf; rfz; rs; rfz; rw; rw; rs; rw; rfz; b; rwz; rwz; rs; st; rs;",541.62,184.11,99544
simple_spi_orig,251,"b; b; b; st; st; rs; st; st; rf; rw; rfz; rw; rwz; rs; rfz; f; f; rs; f; rf;",567.01,190.25,107730
simple_spi_orig,252,"b; rfz; rfz; rfz; st; rs; rfz; f; rf; rf; st; f; st; rwz; rfz; rs; rs; st; rwz; b;",529.21,200.52,105800
simple_spi_orig,253,"st; st; rf; rwz; b; b; rs; f; b; rf; rs; st; b; st; st; rs; b; rfz; f; rw;",565.33,203.11,114695
simple_spi_orig,254,"b; rs; rf; rw; rwz; rwz; f; rwz; rfz; b; f; rw; rwz; rfz; rwz; rwz; f; st; st; rwz;",542.86,181.74,98102
simple_spi_orig,255,"st; rfz; rfz; rw; st; rs; f; f; rwz; rw; f; st; rw; f; b; b; rf; rfz; st; rfz;",537.92,192.59,103104
simple_spi_orig,256,"b; st; st; rs; rfz; rs; b; rs; f; rf; rfz; st; rwz; st; st; st; f; rw; rf; rw;",553.98,185.18,102305
simple_spi_orig,257,"b; rwz; rf; b; rw; rfz; rs; st; rw; st; rf; rf; rw; rs; st; st; f; b; rs; rfz;",554.40,193.50,106922
simple_spi_orig,258,"st; b; rs; rw; st; rfz; rs; rs; rwz; rw; rf; rwz; rf; rwz; rs; f; f; rs; f; b;",539.04,185.97,99715
simple_spi_orig,259,"b; rf; rs; b; rf; rfz; rw; b; b; rwz; f; st; b; rfz; b; rf; f; st; rs; rfz;",547.63,203.11,111041
simple_spi_orig,260,"st; rw; rfz; rf; rwz; st; rfz; rwz; st; rwz; rw; st; st; b; rs; st; rf; rwz; st; st;",557.96,180.87,100260
simple_spi_orig,261,"st; rs; rs; rw; rwz; f; f; rs; rs; st; rf; rwz; f; f; rf; rfz; rfz; st; rw; rw;",544.70,193.50,104992
simple_spi_orig,262,"b; st; rw; st; rwz; rw; b; b; rw; rs; rwz; f; rs; st; rw; st; rfz; rf; rw; rwz;",546.37,183.82,99918
simple_spi_orig,263,"st; rfz; rs; rw; st; rs; f; rwz; rs; st; rs; rs; f; rfz; rw; rfz; rwz; st; rw; rs;",523.36,200.52,104600
simple_spi_orig,264,"st; rf; rwz; b; f; rw; rs; rfz; rw; f; rfz; st; b; rwz; f; rwz; f; rfz; rs; f;",559.29,190.78,106210
simple_spi_orig,265,"st; f; rwz; rwz; b; st; f; f; rf; f; rs; rwz; f; st; st; b; f; rs; rw; rf;",533.89,186.50,99138
simple_spi_orig,266,"b; f; rwz; rf; rfz; b; rfz; rs; rwz; b; f; f; rf; rfz; rwz; rwz; rf; rf; b; rf;",539.85,180.87,97020
simple_spi_orig,267,"st; rwz; f; st; st; rf; b; st; f; rf; b; rf; rf; b; st; rw; rfz; rs; rf; rwz;",552.88,183.82,101016
simple_spi_orig,268,"st; rf; rfz; rfz; rfz; st; rfz; rfz; f; rw; f; st; rw; st; rw; st; rwz; rf; st; rwz;",529.82,202.19,106858
simple_spi_orig,269,"st; st; rfz; f; f; rs; f; f; rs; rf; rwz; rfz; rf; rf; rfz; rs; rw; rw; rf; rw;",538.87,203.11,109214
simple_spi_orig,270,"st; rs; rs; rw; st; rwz; rs; rf; rfz; b; rs; rf; rw; rf; rs; st; rwz; rwz; st; rs;",547.23,183.49,100101
simple_spi_orig,271,"b; rs; rfz; rwz; rs; rfz; rs; f; st; rwz; rwz; rfz; rs; b; rw; st; f; f; rw; rf;",564.51,185.97,104340
simple_spi_orig,272,"b; rs; rw; f; rfz; rfz; rwz; rw; rf; rw; rfz; rfz; b; st; f; rfz; rf; b; rfz; rwz;",548.93,185.97,101380
simple_spi_orig,273,"st; st; rf; f; rw; rs; rf; rwz; rwz; b; b; st; st; st; rs; rfz; rf; b; f; rf;",562.95,192.92,107904
simple_spi_orig,274,"st; rwz; b; rf; rw; f; f; rs; f; rf; rfz; rs; st; rw; rs; b; f; b; st; rfz;",555.94,193.50,107115
simple_spi_orig,275,"st; rfz; rw; rf; b; st; f; rf; f; rwz; rs; rs; b; st; rs; st; st; f; rs; rf;",529.75,200.52,105800
simple_spi_orig,276,"b; rw; st; b; rs; rf; f; st; b; st; rf; b; st; st; rw; rf; b; rwz; rf; rwz;",536.46,185.97,99160
simple_spi_orig,277,"st; st; f; st; rwz; rwz; rwz; st; rwz; f; st; f; rfz; b; st; rs; rw; b; st; f;",565.47,190.90,107350
simple_spi_orig,278,"b; b; st; st; rw; rfz; st; st; rs; rw; rfz; b; st; rwz; st; rw; st; f; rs; rs;",543.68,183.29,99369
simple_spi_orig,279,"st; rw; rwz; rs; rwz; b; rfz; rw; rwz; st; rf; rfz; f; rfz; st; rw; rs; f; rs; st;",573.14,184.87,105432
simple_spi_orig,280,"st; b; b; rwz; rfz; f; rwz; rfz; rw; st; rw; rf; b; rs; b; rs; rfz; rf; rf; rfz;",573.53,182.63,104286
simple_spi_orig,281,"b; f; f; b; st; rfz; rwz; f; f; rfz; b; rfz; f; rf; rfz; b; rwz; rs; rf; st;",536.79,184.42,98624
simple_spi_orig,282,"b; b; f; rwz; b; rf; rw; rf; st; rw; f; rfz; st; f; rf; rfz; rfz; rf; rwz; st;",547.01,183.29,100101
simple_spi_orig,283,"b; rfz; rf; b; f; rfz; f; rwz; rwz; st; rfz; rfz; b; st; rf; rs; b; rfz; rf; rf;",561.88,184.34,103224
simple_spi_orig,284,"st; rfz; rs; b; rwz; b; f; rwz; f; rfz; rfz; rf; st; rfz; rwz; b; rfz; rwz; b; st;",546.24,185.29,101010
simple_spi_orig,285,"st; rw; rfz; f; rf; b; b; rfz; rwz; rf; rs; f; rwz; b; st; st; rfz; rwz; rf; rw;",526.38,181.70,95206
simple_spi_orig,286,"b; rw; rf; st; st; rw; rf; rwz; rfz; rw; rf; b; rw; rw; b; rs; rf; rwz; b; rwz;",557.43,182.65,101374
simple_spi_orig,287,"st; rs; f; rf; rs; rf; rf; f; rfz; f; rwz; rw; rfz; b; rs; b; rfz; rwz; st; rs;",544.69,190.25,103360
simple_spi_orig,288,"b; rfz; b; rs; st; st; rs; rfz; b; b; b; rf; rw; f; rw; rf; rfz; st; rw; rf;",550.53,193.83,106150
simple_spi_orig,289,"st; f; rs; rw; rw; rs; rf; f; rw; rf; f; b; st; rwz; rw; st; f; rf; rw; rs;",550.53,190.25,104500
simple_spi_orig,290,"st; b; rfz; st; b; b; rs; f; rf; rwz; f; b; rs; rs; rf; rfz; f; st; rfz; rwz;",526.30,200.52,105200
simple_spi_orig,291,"st; f; rf; st; st; rf; st; rwz; rs; rwz; st; rfz; rfz; rwz; b; rw; rw; rs; rs; rs;",531.54,200.52,106200
simple_spi_orig,292,"st; st; rfz; f; rf; st; rw; st; rs; rwz; rwz; rw; st; f; rfz; b; rs; rw; f; rfz;",542.78,203.04,110026
simple_spi_orig,293,"st; rwz; rwz; rwz; f; st; b; rf; f; st; f; rfz; rw; rfz; rf; st; f; rwz; f; f;",559.68,185.43,103415
simple_spi_orig,294,"st; rwz; b; st; rwz; rw; rf; st; st; rwz; rwz; st; rw; rfz; b; rf; b; rwz; rw; rs;",560.21,183.82,102480
simple_spi_orig,295,"b; rs; f; rf; rf; rfz; b; rs; st; rs; rfz; rw; rfz; rfz; rw; b; rs; rfz; rwz; b;",535.30,185.18,98975
simple_spi_orig,296,"b; b; rfz; rfz; st; st; f; rf; st; rw; st; rs; rw; st; rwz; rfz; rwz; b; b; rw;",536.87,200.52,107200
simple_spi_orig,297,"st; rf; rw; rs; rf; b; rw; rs; rf; rwz; b; b; b; st; rs; rs; rwz; rf; rw; rfz;",573.75,190.78,108870
simple_spi_orig,298,"st; rwz; st; f; rfz; rw; rs; rwz; rf; rfz; st; b; rw; rf; st; rf; rf; rf; rwz; st;",561.99,185.43,103785
simple_spi_orig,299,"b; st; f; b; st; rs; rwz; rs; f; rfz; f; rs; b; f; rfz; rw; b; st; f; rwz;",550.99,183.82,100650
simple_spi_orig,300,"st; rw; f; f; st; rfz; rs; rw; rwz; rf; st; f; f; f; f; rfz; rf; st; st; rw;",555.92,183.82,101565
simple_spi_orig,301,"st; rfz; rs; st; f; rfz; b; st; rw; rfz; f; rw; rs; rw; rw; rfz; st; rs; rf; rs;",540.94,203.04,109620
simple_spi_orig,302,"b; b; rwz; f; rs; rs; rw; rf; st; rw; rf; b; rs; f; st; st; st; f; rfz; rwz;",549.46,185.98,101565
simple_spi_orig,303,"st; rwz; rw; f; rs; f; rw; f; rs; b; rw; rf; rw; rs; rfz; rfz; rwz; rw; st; rwz;",560.65,183.29,102480
simple_spi_orig,304,"b; f; f; rfz; rs; b; f; rf; rs; st; rs; b; rf; rs; rs; rf; rw; rwz; rf; st;",541.48,183.29,99003
simple_spi_orig,305,"b; rf; rfz; f; st; rfz; b; rfz; rw; rfz; rw; rw; rwz; rw; rwz; f; rs; rfz; rw; rs;",547.02,203.11,111041
simple_spi_orig,306,"st; rfz; rfz; rw; rwz; rfz; rs; b; rfz; rwz; rw; rf; rf; rfz; rf; st; b; rw; rw; rwz;",542.23,185.29,100270
simple_spi_orig,307,"b; st; rwz; f; rw; st; rf; rw; st; f; f; rw; rf; rw; f; rf; rf; f; rw; rw;",549.90,205.00,112545
simple_spi_orig,308,"st; rwz; st; rw; rfz; rfz; rw; rw; rf; rwz; st; st; rw; b; f; rf; f; rw; rs; rs;",547.28,183.29,100101
simple_spi_orig,309,"b; rf; rfz; rs; st; rf; f; rwz; rwz; st; rw; rfz; rwz; rf; rs; rf; rs; st; f; b;",522.54,201.86,104922
simple_spi_orig,310,"b; st; b; f; b; st; rw; rfz; st; st; rf; rf; rf; rf; f; st; rw; f; b; f;",559.03,193.50,107887
simple_spi_orig,311,"b; b; rwz; rs; rfz; rs; f; rs; rs; rf; rfz; rs; f; st; rs; rf; f; rf; rf; f;",558.35,196.41,109368
simple_spi_orig,312,"b; st; rfz; b; rf; rfz; rs; rw; rw; rw; rs; rw; f; rwz; b; rf; rf; rf; rfz; rs;",553.67,192.92,106176
simple_spi_orig,313,"st; b; rs; rfz; f; rf; st; rw; rw; rwz; st; rw; rw; rf; rfz; st; rwz; st; rwz; rwz;",552.11,185.97,102120
simple_spi_orig,314,"b; st; rfz; rf; st; b; rs; rwz; f; rw; rf; rs; rfz; st; st; rw; rs; rs; rf; rwz;",541.22,187.89,101167
simple_spi_orig,315,"st; rw; rw; rf; rfz; rs; b; st; rf; rf; rs; st; rfz; rfz; rwz; rw; st; st; rfz; rs;",578.05,185.97,106930
simple_spi_orig,316,"st; rfz; rwz; b; rwz; b; b; rf; rs; st; rfz; f; f; rfz; rs; b; rf; rf; rwz; f;",530.33,200.52,106000
simple_spi_orig,317,"st; rw; rf; rfz; rwz; rf; rwz; st; rs; rw; b; st; rfz; f; rs; rfz; rfz; st; rs; rwz;",541.46,185.18,100085
simple_spi_orig,318,"st; rf; rw; rfz; rs; b; rs; rwz; rwz; rf; st; st; st; rw; b; rw; rf; rf; rwz; rs;",541.37,195.52,105495
simple_spi_orig,319,"st; rf; rw; st; b; f; rs; rwz; rfz; f; rf; rw; rs; b; rs; rw; rw; st; rwz; rfz;",566.15,188.60,106408
simple_spi_orig,320,"st; rw; rwz; rs; rf; rf; rwz; rfz; rwz; rs; rf; rf; rw; rw; rw; st; f; f; b; rwz;",560.77,183.17,102480
simple_spi_orig,321,"st; b; rwz; rf; rwz; rwz; f; rw; rw; rf; st; rfz; rwz; rfz; f; rfz; rwz; rw; rw; rwz;",555.33,185.11,102675
simple_spi_orig,322,"st; st; f; b; rs; rf; rw; rw; rw; rw; rwz; st; rf; b; b; rwz; f; rw; rf; rfz;",573.32,194.40,111162
simple_spi_orig,323,"b; rfz; b; b; f; rs; b; rwz; st; rs; rs; rf; b; rfz; b; f; rs; f; rs; rw;",545.69,200.52,109000
simple_spi_orig,324,"b; f; rw; st; rfz; rw; rw; rf; f; rfz; rs; rfz; rwz; b; st; f; rf; rs; rwz; st;",545.53,184.42,100280
simple_spi_orig,325,"b; b; rw; rs; b; st; b; rw; b; rw; rf; rwz; rf; rs; f; st; rf; f; rwz; f;",536.99,185.97,99160
simple_spi_orig,326,"b; rwz; rf; rwz; rf; f; rs; rs; rfz; rs; b; rf; f; rfz; rs; b; b; f; rf; rw;",560.52,181.19,101360
simple_spi_orig,327,"b; st; rf; f; rs; rwz; rs; f; rs; rs; rwz; rs; rwz; st; rs; rf; b; rwz; rf; b;",531.43,201.86,106731
simple_spi_orig,328,"b; f; b; b; rf; st; rw; f; rwz; rfz; rw; st; f; st; rfz; st; rwz; f; rf; f;",534.60,202.19,107868
simple_spi_orig,329,"st; rwz; rs; f; rwz; rwz; rs; rfz; rfz; rf; st; b; rs; b; b; rf; rwz; st; rfz; rfz;",573.30,190.91,108870
simple_spi_orig,330,"st; rwz; rs; rw; b; b; rw; rfz; rw; st; rs; rs; rw; f; b; rw; rs; st; rfz; st;",555.69,193.50,107115
simple_spi_orig,331,"b; rs; b; rs; f; rfz; rfz; rs; rf; rfz; b; st; b; rs; rw; rfz; rw; st; b; rf;",557.88,185.97,103045
simple_spi_orig,332,"st; st; rw; rf; rfz; rw; rfz; rfz; rf; rf; b; f; rf; f; st; rf; rw; rw; rs; st;",572.20,185.97,105820
simple_spi_orig,333,"b; st; rfz; st; rw; rwz; b; rs; rs; rwz; rf; rwz; rfz; rwz; st; rw; rf; rw; rf; rw;",542.75,183.29,99186
simple_spi_orig,334,"b; b; rfz; rwz; st; rw; b; rfz; st; b; rf; rs; rw; st; rw; rf; b; f; rs; rwz;",527.48,201.86,105927
simple_spi_orig,335,"st; rs; rs; rf; rw; rs; rwz; rfz; rwz; f; rwz; rwz; b; rwz; rs; rs; rf; rwz; rw; f;",539.37,185.18,99715
simple_spi_orig,336,"b; b; b; rs; rfz; rf; rf; rwz; rf; st; rw; f; rf; rw; rwz; st; st; rs; f; rw;",542.30,185.97,100270
simple_spi_orig,337,"st; b; f; st; rs; f; b; rs; rwz; f; rs; rfz; st; rwz; f; rf; rf; rf; rfz; rw;",582.71,184.83,107088
simple_spi_orig,338,"b; rwz; f; b; rfz; rs; rfz; rw; b; rwz; rwz; rs; b; b; f; st; rw; rwz; rf; b;",559.89,180.87,100620
simple_spi_orig,339,"b; rfz; rwz; st; rwz; rwz; rf; rfz; rwz; rfz; st; b; rf; st; st; rw; st; rf; st; b;",562.62,201.86,112962
simple_spi_orig,340,"st; rfz; rfz; rw; rf; st; st; b; rf; rw; rwz; b; f; rw; f; b; rwz; rs; rw; rfz;",566.06,201.86,113766
simple_spi_orig,341,"b; f; rf; rw; rw; rs; rfz; rwz; st; rw; rfz; rw; rs; rs; rfz; rwz; rf; b; rfz; rf;",544.62,201.86,109344
simple_spi_orig,342,"st; b; rs; st; b; rfz; rwz; rw; st; rfz; f; st; rw; f; rwz; rwz; b; st; st; rfz;",568.99,185.97,105080
simple_spi_orig,343,"st; rfz; st; b; rfz; st; rw; rs; rwz; f; rs; b; rwz; rfz; rwz; rfz; rf; f; rs; st;",567.47,189.94,107163
simple_spi_orig,344,"st; rs; f; rw; rw; rwz; rwz; rfz; rwz; rf; rwz; rwz; rw; rfz; rs; rf; rf; f; rs; rf;",567.75,190.26,107730
