Design,Iteration,Temperature,Recipe,Area,Delay,QoR,Accepted
aes_secworks_orig,155,4.4545,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rwz; f; b;",22030.53,559.82,12314770,No
aes_secworks_orig,156,4.3654,"st; rs; rw; rs; rs; rw; st; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",22030.54,577.39,12711310,No
aes_secworks_orig,157,4.2781,"st; rs; rw; b; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21724.15,585.91,12708540,No
aes_secworks_orig,158,4.1925,"st; rs; rw; rs; rs; rw; rs; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",22030.54,577.39,12711310,No
aes_secworks_orig,159,4.1087,"st; rs; rf; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21345.02,571.96,12187995,No
aes_secworks_orig,160,4.0265,"st; rf; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21352.80,567.84,12106584,No
aes_secworks_orig,161,3.9460,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,162,3.8671,"st; rs; rw; rs; rs; rwz; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21624.57,582.43,12585168,No
aes_secworks_orig,163,3.7898,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,164,3.7140,"st; f; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",20922.16,585.00,12239370,No
aes_secworks_orig,165,3.6397,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; rfz; rfz; st; rf; b; f; rw; rw; f; b;",21792.36,575.21,12530400,No
aes_secworks_orig,166,3.5669,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; st; rfz; st; rf; b; f; rw; rw; f; b;",21856.24,566.02,12370496,No
aes_secworks_orig,167,3.4956,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; rwz; rf; b; f; rw; rw; f; b;",21749.21,570.39,12396930,No
aes_secworks_orig,168,3.4257,"st; rs; rw; rs; b; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21818.78,585.14,12763530,No
aes_secworks_orig,169,3.3572,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rwz; st; rf; b; f; rw; rw; f; b;",21679.98,577.99,12508783,No
aes_secworks_orig,170,3.2901,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rfz; f; b;",21799.77,568.06,12381832,No
aes_secworks_orig,171,3.2243,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,172,3.1598,"st; rs; rw; rs; rs; rw; rwz; rf; rw; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21675.99,556.72,12051300,No
aes_secworks_orig,173,3.0966,"st; rs; rw; rs; rs; b; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21624.43,583.25,12606792,No
aes_secworks_orig,174,3.0347,"st; rs; rw; rs; rs; rw; rwz; f; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21203.93,568.00,12043304,No
aes_secworks_orig,175,2.9740,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; rs; rfz; st; rf; b; f; st; rw; f; b;",22019.21,568.07,12506792,No
aes_secworks_orig,176,2.9145,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; b; b; f; st; rw; f; b;",21571.36,568.50,12252328,No
aes_secworks_orig,177,2.8562,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; st; f; b;",21265.36,568.32,12078520,No
aes_secworks_orig,178,2.7991,"st; rs; rw; rs; rs; rw; rwz; rf; st; rw; b; rfz; st; rf; b; f; st; rw; f; b;",22198.35,564.06,12519672,No
aes_secworks_orig,179,2.7431,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; b; st; rf; b; f; st; rw; f; b;",21962.48,561.60,12320682,No
aes_secworks_orig,180,2.6882,"st; rs; rw; rs; rs; rw; rwz; rf; rwz; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21840.25,582.43,12710880,No
aes_secworks_orig,181,2.6344,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rf; f; b;",21275.29,568.02,12084200,No
aes_secworks_orig,182,2.5817,"st; rs; rw; rs; rs; rw; rwz; rf; rfz; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21569.26,577.14,12445313,No
aes_secworks_orig,183,2.5301,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,184,2.4795,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; st; st; rf; b; f; st; rw; f; b;",21419.12,565.63,12101735,No
aes_secworks_orig,185,2.4299,"st; rs; rw; rf; rs; rw; rwz; rfz; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21565.00,575.97,12399875,No
aes_secworks_orig,186,2.3813,"st; rs; f; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21016.25,602.63,12651632,No
aes_secworks_orig,187,2.3337,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,188,2.2870,"st; rs; rw; rfz; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21757.49,578.24,12575546,No
aes_secworks_orig,189,2.2413,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,190,2.1965,"st; rs; rw; rf; rs; rw; rwz; rs; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21606.42,557.37,12034542,No
aes_secworks_orig,191,2.1526,"st; rw; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",20896.17,594.57,12412224,No
aes_secworks_orig,192,2.1095,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; f;",21539.70,569.44,12255691,No
aes_secworks_orig,193,2.0673,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,194,2.0260,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rw; b; f; rw; rw; f; b;",21330.56,568.32,12115440,No
aes_secworks_orig,195,1.9855,"st; rs; rw; rf; rs; rw; rwz; rf; st; st; b; rfz; st; rf; b; f; rw; rw; f; b;",21672.23,564.73,12223008,No
aes_secworks_orig,196,1.9458,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,197,1.9069,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rwz; rw; f; b;",22079.51,559.08,12342161,No
aes_secworks_orig,198,1.8688,"st; rs; rw; rf; rs; rw; rwz; rf; st; rf; b; rfz; st; rf; b; f; rw; rw; f; b;",21838.86,563.09,12294794,No
aes_secworks_orig,199,1.8314,"st; rs; rw; rf; rs; rwz; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21624.33,582.43,12585168,No
aes_secworks_orig,200,1.7948,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; rs; rfz; st; rf; b; f; rw; rw; f; b;",22052.61,568.07,12525536,No
aes_secworks_orig,201,1.7589,"st; rs; rw; rf; rs; rw; rwz; st; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21246.35,565.18,12003990,No
aes_secworks_orig,202,1.7237,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; rs; f; rw; rw; f; b;",21657.91,568.68,12301176,No
aes_secworks_orig,203,1.6892,"st; rs; rw; rf; rs; rw; rwz; rf; st; b; b; rfz; st; rf; b; f; rw; rw; f; b;",21795.60,564.01,12292380,No
aes_secworks_orig,204,1.6554,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; st; f; rw; rw; f; b;",21653.93,568.68,12298904,No
aes_secworks_orig,205,1.6223,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rwz; f; b;",22030.53,559.82,12314770,No
aes_secworks_orig,206,1.5899,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,207,1.5581,"st; rs; b; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21390.66,591.35,12641490,No
aes_secworks_orig,208,1.5269,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; st; rw; rw; f; b;",21231.65,567.84,12037977,No
aes_secworks_orig,209,1.4964,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,210,1.4665,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; f; rfz; st; rf; b; f; rw; rw; f; b;",21991.40,561.55,12336951,No
aes_secworks_orig,211,1.4372,"st; rs; rs; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21345.02,571.96,12187995,No
aes_secworks_orig,212,1.4085,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rw; st; rf; b; f; rw; rw; f; b;",21688.47,560.97,12145280,No
aes_secworks_orig,213,1.3803,"st; rs; rs; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21345.02,571.96,12187995,No
aes_secworks_orig,214,1.3527,"st; rs; rw; rf; rs; rw; rwz; rf; rs; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21721.99,556.72,12076876,No
aes_secworks_orig,215,1.3256,"st; rs; rw; f; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21460.70,575.75,12339500,No
aes_secworks_orig,216,1.2991,"st; rs; rwz; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21767.59,573.89,12472491,No
aes_secworks_orig,217,1.2731,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; rs; rw; rw; f; b;",21223.89,567.84,12033441,No
aes_secworks_orig,218,1.2476,"st; rs; rw; rf; b; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21581.86,588.87,12689628,No
aes_secworks_orig,219,1.2226,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,220,1.1981,"st; rs; rw; rf; f; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21588.48,575.75,12413100,No
aes_secworks_orig,221,1.1741,"st; rs; rw; rf; rs; rw; rfz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21683.84,595.90,12901385,No
aes_secworks_orig,222,1.1506,"st; rs; rw; rf; rf; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21013.33,571.96,11998423,No
aes_secworks_orig,223,1.1276,"st; rs; rw; rf; rs; rw; rwz; rf; st; rs; b; rfz; st; rf; b; f; st; rw; f; b;",21817.31,566.27,12348422,No
aes_secworks_orig,224,1.1050,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; rfz; b;",21803.70,568.06,12384104,No
aes_secworks_orig,225,1.0829,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; b; b;",21492.96,569.44,12228948,No
aes_secworks_orig,226,1.0612,"st; rw; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",20895.89,594.57,12411630,No
aes_secworks_orig,227,1.0400,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,228,1.0192,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; f;",21524.96,569.44,12247156,No
aes_secworks_orig,229,0.9988,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,230,0.9788,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,231,0.9592,"st; rs; rw; rf; rs; rw; rwz; rf; st; rf; b; rfz; st; rf; b; f; st; rw; f; b;",21831.56,563.09,12290853,No
aes_secworks_orig,232,0.9400,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rf; st; rf; b; f; st; rw; f; b;",21419.12,565.63,12101735,No
aes_secworks_orig,233,0.9212,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,234,0.9028,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; rw; f; st; rw; f; b;",21799.84,568.68,12381832,No
aes_secworks_orig,235,0.8847,"st; rs; rw; rf; rs; rw; rf; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",22030.54,577.39,12711310,No
aes_secworks_orig,236,0.8670,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; rs; st; rw; f; b;",21223.89,567.84,12033441,No
aes_secworks_orig,237,0.8497,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; b; st; rw; f; b;",21590.39,568.46,12263120,No
aes_secworks_orig,238,0.8327,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; f; f; st; rw; f; b;",21654.45,568.68,12299472,No
aes_secworks_orig,239,0.8160,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; rf;",21510.37,569.44,12239190,No
aes_secworks_orig,240,0.7997,"st; rs; rw; rf; rs; rw; st; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",22030.54,577.39,12711310,No
aes_secworks_orig,241,0.7837,"st; rs; rw; rf; rs; rw; rwz; rf; rfz; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21569.26,577.14,12445313,No
aes_secworks_orig,242,0.7680,"st; rs; rw; rfz; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21757.49,578.24,12575546,No
aes_secworks_orig,243,0.7526,"st; rs; rw; rf; rs; rw; rwz; rf; f; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21377.88,566.85,12099382,No
aes_secworks_orig,244,0.7375,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rw; rf; b; f; st; rw; f; b;",21154.48,568.32,12015472,No
aes_secworks_orig,245,0.7227,"st; rs; rw; rf; rf; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21013.33,571.96,11998423,No
aes_secworks_orig,246,0.7082,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; rw; f; st; rw; f; b;",21799.84,568.68,12381832,No
aes_secworks_orig,247,0.6940,"st; st; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",20892.90,594.57,12409848,No
aes_secworks_orig,248,0.6801,"st; rs; rw; rf; rs; rw; rwz; rf; st; rw; b; rfz; st; rf; b; f; st; rw; f; b;",22198.35,564.06,12519672,No
aes_secworks_orig,249,0.6665,"st; rs; rw; rf; rs; rw; rwz; rf; st; f; b; rfz; st; rf; b; f; st; rw; f; b;",21826.45,562.48,12266212,No
aes_secworks_orig,250,0.6532,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; rw;",21539.70,569.44,12255691,No
aes_secworks_orig,251,0.6401,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; st; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,252,0.6273,"st; rs; rw; rf; b; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; st; b;",21606.30,588.87,12704328,No
aes_secworks_orig,253,0.6148,"st; rs; rw; rf; rs; rw; rf; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; st; b;",22030.54,577.39,12711310,No
aes_secworks_orig,254,0.6025,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rf; rf; b; f; st; rw; st; b;",21121.10,567.84,11975607,Yes
aes_secworks_orig,255,0.5905,"st; rs; rw; rf; rs; rw; rwz; rwz; st; rfz; b; rfz; rf; rf; b; f; st; rw; st; b;",21757.56,582.43,12662574,No
aes_secworks_orig,256,0.5787,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rf; rf; b; f; rs; rw; st; b;",21298.73,568.82,12097264,No
aes_secworks_orig,257,0.5671,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rf; rf; b; f; st; rw; st; b;",21121.10,567.84,11975607,Yes
aes_secworks_orig,258,0.5558,"st; rs; rw; rf; rwz; rw; rwz; rf; st; rfz; b; rfz; rf; rf; b; f; st; rw; st; b;",21837.16,581.97,12687297,No
aes_secworks_orig,259,0.5447,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rf; b; b; f; st; rw; st; b;",21509.64,568.46,12217112,No
aes_secworks_orig,260,0.5338,"st; rwz; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rf; rf; b; f; st; rw; st; b;",21549.20,582.44,12541518,No
aes_secworks_orig,261,0.5231,"st; b; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rf; rf; b; f; st; rw; st; b;",20783.75,616.31,12802328,No
aes_secworks_orig,262,0.5126,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rf; rf; b; f; st; rw; st; b;",21121.10,567.84,11975607,Yes
aes_secworks_orig,263,0.5023,"st; rs; rw; rf; rs; rw; rwz; rf; b; rfz; b; rfz; rf; rf; b; f; st; rw; st; b;",22199.67,558.60,12387042,No
aes_secworks_orig,264,0.4923,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rf; rf; b; f; st; rw; st; rw;",21542.29,569.44,12257398,No
aes_secworks_orig,265,0.4825,"st; rs; rw; rf; rs; rw; rwz; rf; st; b; b; rfz; rf; rf; b; f; st; rw; st; b;",21795.60,564.01,12292380,No
aes_secworks_orig,266,0.4728,"st; rs; rw; b; rs; rw; rwz; rf; st; rfz; b; rfz; rf; rf; b; f; st; rw; st; b;",21727.70,585.91,12710295,No
aes_secworks_orig,267,0.4633,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rfz; rf; b; f; st; rw; st; b;",21360.71,568.23,12132480,No
aes_secworks_orig,268,0.4540,"st; rs; rs; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rf; rf; b; f; st; rw; st; b;",21324.87,571.96,12176004,No
aes_secworks_orig,269,0.4449,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rf; rf; b; f; st; st; st; b;",21290.66,568.32,12092720,No
aes_secworks_orig,270,0.4360,"st; rs; rw; rf; rs; rw; rwz; f; st; rfz; b; rfz; rf; rf; b; f; st; rw; st; b;",21310.13,568.00,12104080,No
aes_secworks_orig,271,0.4273,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rf; rf; st; f; st; rw; st; b;",21687.72,568.68,12318216,No
aes_secworks_orig,272,0.4188,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rf; b; b; f; st; rw; st; b;",21509.64,568.46,12217112,No
aes_secworks_orig,273,0.4104,"st; rs; rw; rf; rs; rfz; rwz; rf; st; rfz; b; rfz; rf; rf; b; f; st; rw; st; b;",22288.99,571.01,12726448,No
aes_secworks_orig,274,0.4022,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rf; rf; b; f; st; rw; rw; b;",21121.10,567.84,11975607,Yes
aes_secworks_orig,275,0.3942,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rf; rf; b; f; st; rw; rw; b;",21121.10,567.84,11975607,Yes
aes_secworks_orig,276,0.3863,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; rw; b;",21073.38,568.46,11969464,Yes
aes_secworks_orig,277,0.3786,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; rs; b;",21183.12,568.82,12031944,No
aes_secworks_orig,278,0.3710,"st; rs; rw; rf; rs; rw; st; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; rw; b;",21991.83,577.39,12688807,No
aes_secworks_orig,279,0.3636,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; rwz; rw; rw; b;",21987.08,563.07,12378681,No
aes_secworks_orig,280,0.3563,"st; rs; rs; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; rw; b;",21286.95,572.58,12175592,No
aes_secworks_orig,281,0.3492,"st; rs; rw; rf; rs; rw; rwz; f; st; rfz; b; rfz; rs; rf; b; f; st; rw; rw; b;",21326.65,567.48,12091842,No
aes_secworks_orig,282,0.3422,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; f; rf; b; f; st; rw; rw; b;",21109.00,568.46,11989912,No
aes_secworks_orig,283,0.3354,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; rw; b;",21073.38,568.46,11969464,Yes
aes_secworks_orig,284,0.3287,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; rf; b;",21093.07,570.58,12023010,No
aes_secworks_orig,285,0.3221,"st; f; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; rw; b;",20813.02,587.45,12217231,No
aes_secworks_orig,286,0.3157,"st; rs; rw; rf; rs; rw; rwz; f; st; rfz; b; rfz; rs; rf; b; f; st; rw; rw; b;",21326.65,567.48,12091842,No
aes_secworks_orig,287,0.3094,"st; rs; rw; rfz; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; st; rw; rw; b;",21895.58,578.24,12655310,No
aes_secworks_orig,288,0.3032,"st; rs; rw; rf; rs; rw; rwz; f; st; rfz; b; rfz; rs; rf; b; f; st; rw; rw; b;",21326.65,567.48,12091842,No
aes_secworks_orig,289,0.2971,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; rfz; st; rw; rw; b;",21839.90,588.35,12841332,No
aes_secworks_orig,290,0.2912,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; f; rw; rw; b;",21073.38,568.46,11969464,Yes
aes_secworks_orig,291,0.2854,"st; rs; rw; rf; rs; rw; rwz; rf; st; b; b; rfz; rs; rf; b; f; f; rw; rw; b;",22054.33,565.02,12460510,No
aes_secworks_orig,292,0.2797,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rwz; b; f; f; rw; rw; b;",21500.08,578.91,12427000,No
aes_secworks_orig,293,0.2741,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rwz; rf; b; f; f; rw; rw; b;",21749.21,570.39,12396930,No
aes_secworks_orig,294,0.2686,"st; rs; rw; rf; rs; rw; rwz; rf; rs; rfz; b; rfz; rs; rf; b; f; f; rw; rw; b;",21825.28,556.72,12134700,No
aes_secworks_orig,295,0.2632,"st; rs; rw; rf; rs; rw; rwz; rf; st; b; b; rfz; rs; rf; b; f; f; rw; rw; b;",22054.33,565.02,12460510,No
aes_secworks_orig,296,0.2579,"st; rs; rw; rf; rfz; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; f; rw; rw; b;",21952.69,578.24,12688256,No
aes_secworks_orig,297,0.2527,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; f; rw; b; b;",21499.42,569.68,12232931,No
aes_secworks_orig,298,0.2476,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rw; rs; rf; b; f; f; rw; rw; b;",21933.65,560.97,12282480,No
aes_secworks_orig,299,0.2426,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; f; rw; f; b;",21073.38,568.46,11969464,Yes
aes_secworks_orig,300,0.2377,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; f; rw; rwz; b;",22116.28,559.08,12362844,No
aes_secworks_orig,301,0.2329,"st; f; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; f; rw; f; b;",20808.09,587.45,12214296,No
aes_secworks_orig,302,0.2282,"st; rs; rw; rf; rs; rw; rwz; rwz; st; rfz; b; rfz; rs; rf; b; f; f; rw; f; b;",21641.97,582.43,12595062,No
aes_secworks_orig,303,0.2236,"st; rs; rw; rf; rs; rw; b; rf; st; rfz; b; rfz; rs; rf; b; f; f; rw; f; b;",22345.42,582.06,13004790,No
aes_secworks_orig,304,0.2191,"st; rs; rw; rwz; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; f; rw; f; b;",22530.96,563.43,12684390,No
aes_secworks_orig,305,0.2147,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; rf; rw; f; b;",21039.34,570.58,11992230,No
aes_secworks_orig,306,0.2104,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; f; rf; f; b;",21256.09,568.46,12073408,No
aes_secworks_orig,307,0.2062,"st; rs; rw; rf; rf; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; f; rw; f; b;",20938.23,572.58,11976536,No
aes_secworks_orig,308,0.2021,"st; rs; rw; rf; rs; rw; rwz; rf; rs; rfz; b; rfz; rs; rf; b; f; f; rw; f; b;",21825.28,556.72,12134700,No
aes_secworks_orig,309,0.1981,"st; rs; rw; rf; rs; rw; rwz; rf; b; rfz; b; rfz; rs; rf; b; f; f; rw; f; b;",22063.41,564.40,12443532,No
aes_secworks_orig,310,0.1941,"st; rs; rw; rf; rs; rw; rwz; rf; st; rfz; b; rfz; rs; rf; b; f; f; rs; f; b;",21354.29,568.82,12129072,No
